Distrito,Cluster,OLT,F,S,P,Código QR,Cuenta,Puerto N2,Serie ONT,Conteo,Status Port,Codigos QR,Fecha,,Actualización Puerto,Latitud,Longitud,Nombre SP,Capacidad,Ubicacion,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 3,ALDAMA_2_JUA,3,1,2,TP255665,,,,,,,,,,31.766013,-106.535766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249265,,,,,,,,,,31.768587,-106.558516,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP249422,,,,,,,,,,31.769441,-106.56007,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP250845,,,,,,,,,,31.768438,-106.554547,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254257,,,,,,,,,,31.766863,-106.557766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254257,,,,,,,,,,31.766863,-106.557766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254257,,,,,,,,,,31.766863,-106.557766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254258,,,,,,,,,,31.766238,-106.556359,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP254259,,,,,,,,,,31.76748,-106.555171,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255427,,,,,,,,,,31.767987,-106.55761,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,3,TP255428,,,,,,,,,,31.768369,-106.560962,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP249788,,,,,,,,,,31.775588,-106.568078,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP249788,,,,,,,,,,31.775588,-106.568078,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP249788,,,,,,,,,,31.775588,-106.568078,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP249788,,,,,,,,,,31.775588,-106.568078,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP249788,,,,,,,,,,31.775588,-106.568078,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP249788,,,,,,,,,,31.775588,-106.568078,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250131,,,,,,,,,,31.777362,-106.569766,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP250807,,,,,,,,,,31.777787,-106.573234,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254328,,,,,,,,,,31.776163,-106.569047,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254328,,,,,,,,,,31.776163,-106.569047,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254328,,,,,,,,,,31.776163,-106.569047,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254328,,,,,,,,,,31.776163,-106.569047,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254329,,,,,,,,,,31.774595,-106.570181,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254329,,,,,,,,,,31.774595,-106.570181,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254329,,,,,,,,,,31.774595,-106.570181,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP254331,,,,,,,,,,31.778973,-106.572878,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255609,,,,,,,,,,31.775687,-106.571984,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255719,,,,,,,,,,31.77459,-106.570215,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255719,,,,,,,,,,31.77459,-106.570215,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255719,,,,,,,,,,31.77459,-106.570215,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255719,,,,,,,,,,31.77459,-106.570215,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255719,,,,,,,,,,31.77459,-106.570215,,,,
CIUDAD JUAREZ,AMPLIACION ALDAMA 4,ALDAMA_2_JUA,3,1,4,TP255719,,,,,,,,,,31.77459,-106.570215,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP252013,,,,,,,,,,31.760092,-106.512469,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP252013,,,,,,,,,,31.760092,-106.512469,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP252013,,,,,,,,,,31.760092,-106.512469,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP252013,,,,,,,,,,31.760092,-106.512469,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP253688,,,,,,,,,,31.759648,-106.512481,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
CIUDAD JUAREZ,ALDAMA,ALDAMA_2_JUA,3,1,5,TP261954,,,,,,,,,,31.759653,-106.514115,,,,
